stance_coded	stance	stance_message	discussion_message	cost	issue	_pkey	iter
2	neutral	The author of the text does not directly express their own stance on affirmative action. Instead, they focus on the misinterpretation of Martin Luther King Jr.'s views on the subject, criticizing the 'dangerous ideological revisionism' that occurs when historical figures' words are co-opted for modern political debates. The author emphasizes the complexity of King's positions and cautions against simplifying them for contemporary agendas. The text suggests that King's approach to racial justice was multifaceted and cannot be easily categorized. Since the author's primary concern is the accurate historical representation of King's views rather than advocating for or against affirmative action, there is not enough information to categorize the author's stance on affirmative action.	"Summary:
The text reflects on the legacy of Martin Luther King Jr., emphasizing that while his famous ""I have a dream"" speech is iconic, it has also contributed to a perception of him as an unrealistic idealist. The author argues that King was more than just a dreamer; he was a problem solver, as evidenced in his lesser-known work ""Where Do We Go From Here: Chaos or Community?"". The author cautions against misappropriating King's words for contemporary political debates, as was done during the Proposition 209 debate in California, and acknowledges the complexity and contradictions in King's positions and personal life. The text outlines King's multifaceted approach to issues such as the black family crisis, educational neglect, political apathy, corporate racism, economic empowerment, crime and violence, and welfare. Despite some of his proposals being seen as outdated or having been tried and discarded, the author maintains that King's vision remains more compelling than many current leaders' efforts.

Author's Perspective on Affirmative Action:
The author indicates that during the debate over Proposition 209 in California, both sides misused Martin Luther King Jr.'s sporadic comments on affirmative action, which was a nascent concept in the 1960s. This misuse is described as ""dangerous ideological revisionism"" and is criticized by the author. The text suggests that King's views on affirmative action and related topics cannot be easily categorized or used to support a particular contemporary political stance. Instead, King is portrayed as having a nuanced approach to racial and class issues, which included advocating for government-funded programs and personal responsibility, as well as corporate and individual initiatives to empower the black community. The author does not directly state their own perspective on affirmative action but seems to advocate for a balanced and historically accurate understanding of King's views on the matter."	0.032159999999999994	affirmative action	txt/421118533.xml.txt	3
2	neutral	The author of the text appears to be neutral on the issue of affirmative action. While the author acknowledges affirmative action as a recurring social issue and notes that beneficiaries have been targeted in political campaigns, there is no explicit endorsement or condemnation of affirmative action policies themselves. The author's focus is on the cyclical and politicized nature of issues in California, rather than taking a clear stance on the merits or drawbacks of affirmative action. The mention of affirmative action is contextualized within a broader discussion of California's political history and the exploitation of social issues for political gain, rather than as a standalone topic of advocacy or criticism.	"Summary:
The text provides a reflective commentary on the repetitive nature of California's social, political, and environmental issues. The author describes California as a land of constant change, yet paradoxically, certain issues recur with predictable regularity. Water scarcity is a perennial problem, with disputes over the allocation of resources like the Colorado River water being a recurring theme. Politically, the state has a history of campaigns targeting various groups, from Chinese laborers in the 1800s to affirmative action beneficiaries in more recent times. The author predicts that the future will bring more of the same: water wars, social wedge issues, and celebrities remaining in the public eye.

The author also expresses a degree of frustration with the cyclical nature of news, which can lead to cynicism among journalists. Despite the sense of déjà vu, new controversies do arise, such as debates over gambling and the regulation of card rooms and casinos. The author suggests that as long as there is money involved, politicians will continue to engage in endless debates without seeking resolutions.

Author's Perspective on Affirmative Action:
The author seems to view affirmative action as one of many social issues that have been politicized in California's history. It is mentioned alongside other groups that have been targeted or scapegoated in political campaigns, which implies a recognition of the divisive nature of the topic. The reference to affirmative action beneficiaries being targeted suggests that the author may see this as a political tactic used to garner votes rather than a genuine attempt to address inequality. The tone implies a critical view of the way affirmative action and other social issues are treated in the political arena, seen as part of a cycle of wedge issues that are exploited for political gain rather than being resolved."	0.02935	affirmative action	txt/421152514.xml.txt	3
2	neutral	The author's perspective on affirmative action is not clearly stated in the text. The discussion of affirmative action is limited to its mention as a part of a conservative narrative. The author does not express a personal stance on the policy but instead focuses on the broader context of American optimism and its impact on political discourse. Because the author's own views on affirmative action are not articulated, there is insufficient information to categorize their stance on the issue.	"Summary:
The text is an op-ed piece that reflects on the resurgence of American optimism in the late 1990s after a prolonged period of pessimism about the country's direction. The author notes that despite Americans traditionally being optimistic about their personal lives, their outlook on the nation's future had been grim since the early 1970s. This trend, however, has reversed, with consumer confidence reaching a 28-year high, President Clinton enjoying strong approval ratings, and a majority of Americans now believing the country is on the right track. The author attributes this renewed optimism to a robust economy, reduced unemployment, shrinking federal budget deficit, declining crime rates, and stabilization in divorce and out-of-wedlock birth rates. Additionally, the author points out that America has regained its self-perception as a leader in shaping the future, with influential centers like Seattle, Hollywood, and Silicon Valley driving technological and cultural advances.

The author also discusses how this optimism affects the political landscape, suggesting that it makes it harder for politicians to mobilize the public around ideologically driven agendas. The text argues that in times of optimism, voters prefer incremental changes and convergence over polarization. The author warns, however, that this positive mood could lead to complacency and that there are still significant challenges to address, such as education, low wages, and urban poverty. The author calls for leaders to invest in long-term prosperity and to avoid the pitfalls of complacency, using the post-World War II era as an example of how prosperity can be leveraged to create a stronger, more inclusive society.

Author's Perspective on Affirmative Action:
The author briefly touches on affirmative action when discussing the political narratives that have been used to explain American anxiety. Conservatives are said to have blamed various factors for societal problems, including big government, welfare, affirmative action, immigrants, and cultural changes. The author does not explicitly state their own perspective on affirmative action but implies that in the current climate of optimism, such issues are losing their potency as sources of public agitation. The focus is more on the shift in public mood and the political implications of this shift rather than on the merits or drawbacks of affirmative action itself."	0.03467	affirmative action	txt/421214771.xml.txt	3
4	strongly_in_favor	The author presents a perspective that views affirmative action as a necessary tool to address racial inequality and discrimination in the United States. They advocate for stronger enforcement of civil rights laws and support increased funding for these efforts, as proposed by the Clinton administration. The author's reference to Justice Ginsburg's dissent underlines the ongoing reality of discrimination and the need for affirmative action policies to combat it. The criticism of those who oppose affirmative action while also rejecting the enforcement of equality laws indicates that the author believes affirmative action is essential for achieving true equality and providing equal opportunities.	"Summary:
The text addresses the issue of racial inequality in the United States and the need for stricter enforcement of civil rights laws to ensure equal opportunities for all, regardless of race, ethnicity, religion, or disability. The author supports the Clinton administration's proposal to increase civil rights funding by 17%, which would aid in reducing the backlog of cases at the Equal Employment Opportunity Commission and strengthen the enforcement of housing, employment, and education laws. The author highlights the persistence of racial barriers, as eloquently described by Supreme Court Justice Ruth Bader Ginsburg, and points out the contradiction in the stance of affirmative action opponents who reject tougher enforcement of equality laws. The Clinton administration's plan includes increasing funding for various departments and employing ""testers"" to reveal discriminatory practices in housing. The author argues that while dialogue on race is important, concrete actions, such as timely enforcement of civil rights laws, are critical to achieving true equality.

Author's Perspective on Affirmative Action:
The author views affirmative action as a necessary measure to combat ongoing racial inequality and discrimination in American society. They reference Justice Ginsburg's dissent to emphasize the reality of discrimination in the workplace, housing, and consumer markets. The author seems to support affirmative action policies as part of a broader strategy to enforce civil rights and provide equal opportunities to all individuals. Moreover, the author questions the logic of those who oppose affirmative action yet also stand against the enforcement of existing laws that promote equality, suggesting that the author believes in affirmative action as a means to level the playing field and ensure fair treatment for historically marginalized groups."	0.02297	affirmative action	txt/421215181.xml.txt	3
	None	The author does not express a personal stance on affirmative action. The mention of affirmative action is solely to characterize a political figure's position within the context of a gubernatorial race. Since the author's perspective on affirmative action is not discussed or implied beyond its relevance to the political landscape, it is not possible to categorize the author's stance on the issue.	"Summary:
The author reflects on the importance of having a ""fire in the belly"" in both sports and politics, emphasizing the value of eagerness and determination over mere talent or strength. The context is the California gubernatorial race, where three potential candidates with considerable promise chose not to run, leaving four others who demonstrated the necessary drive and ambition. The author briefly discusses the merits and drawbacks of each candidate, including Republican Dan Lungren and Democrats Gray Davis, Al Checchi, and Jane Harman. The text also touches on the decisions of Dianne Feinstein, Leon Panetta, and Richard Riordan not to enter the race, analyzing their reasons and the potential impact of their candidacies. The author concludes by urging people to focus on the candidates who are running and to make a choice, rather than lamenting those who opted out.

Author's Perspective on Affirmative Action:
The author's perspective on affirmative action is not the primary focus of the text, but it is mentioned in a political context. The author notes that L.A. Mayor Richard Riordan, who decided not to run for governor, did not support anti-affirmative action initiatives. This is used to illustrate Riordan's political positioning and how it might have made him a less appealing candidate to traditional Republican voters, as well as a potential target for his opponent Dan Lungren. The author does not explicitly express a personal stance on affirmative action; rather, the mention of it serves to characterize Riordan's political profile within the narrative of the gubernatorial race."	0.02704	affirmative action	txt/421228265.xml.txt	3
2	neutral	The author, Herschel Rosenthal, does not explicitly state his position on affirmative action, but he expresses concern over the quality of debate surrounding sensitive issues like affirmative action. He believes that the decline in personal relationships among legislators has led to debates that lack sensitivity and understanding. While he does not directly endorse or oppose affirmative action, he implies that it is a significant issue that has been poorly handled in the legislative process due to interpersonal dynamics. His focus is on the process and the atmosphere of the debate rather than the policy itself.	"Summary:
The text is a reflection by Herschel Rosenthal, a state legislator with 24 years of experience, on the changes he has observed in the California state Capitol. He notes improvements such as increased public involvement in state policy and greater legislative diversity, with more women and Hispanic members than when he started. However, he expresses concern over the deterioration of personal relationships among legislators, which he believes has made the job less enjoyable and complicated the agreement on public policy. Rosenthal reminisces about the past when legislators from different parties would socialize and develop friendships, contrasting it with the current atmosphere of partisanship and reduced social interaction. He attributes this change to factors like crass public discourse, term limits, and competitive districts. Rosenthal suggests that the decline in personal relationships has negatively impacted the handling of sensitive issues, including affirmative action, bilingual education, and illegal immigration, leading to debates lacking in sensitivity or understanding. He concludes by emphasizing the importance of personal interactions among legislators to foster harmony in California's diverse society.

Author's Perspective on Affirmative Action:
The author, Herschel Rosenthal, implies a critical stance on how affirmative action and other racially charged issues have been debated in the Legislature. He describes the debates as having ""disturbing racial undertones"" and being conducted with ""an utter lack of sensitivity or understanding."" This perspective suggests that he views affirmative action as a complex and important issue that has been mishandled due to the decline in respectful and personal relationships among legislators. Rosenthal seems to believe that a better understanding and more harmonious interactions between legislators from different cultural or racial backgrounds could lead to more sensitive and effective discussions and policies regarding affirmative action."	0.02611	affirmative action	txt/421303437.xml.txt	3
3	somewhat_in_favor	The author acknowledges the partial success of affirmative action in assisting minority groups to enter professional fields but criticizes its limitations in aiding the working and poverty classes. This indicates that the author sees value in affirmative action but also views it as a flawed tool that fails to address broader systemic issues of racism and class inequality. The call for a more comprehensive approach that includes legal, educational, and economic reforms suggests that the author is in favor of affirmative action as a component of a larger strategy, rather than as a standalone solution.	"Summary:
The text is an analysis of President Bill Clinton's initiative on race dialogue, which is aimed at understanding the role of race in American society. The author argues that the discussion should include class issues, as focusing solely on race overlooks the economic challenges faced by poor people of color. While acknowledging the benefits of affirmative action in creating a new generation of professionals among minorities, the author points out that affirmative action has not significantly helped the working and poverty classes. The author also traces the historical shift in the civil rights movement, noting how the concept of ""black power"" evolved from political participation to black capitalism, influenced by corporate interests and government leaders. The author suggests that a more comprehensive approach to fighting racism should be adopted, one that addresses the different experiences of racism across economic classes and includes strategies such as equalizing school funding and closing legal loopholes in anti-discrimination laws. The author, Jose Novoa, is a PhD student in ethnic studies and teaches ethnic studies in the Peralta Community College School District.

Author's Perspective on Affirmative Action:
The author acknowledges the successes of affirmative action in helping minorities enter the middle class and professional fields but criticizes it for not doing enough for the working and poverty classes. The author believes affirmative action has been tokenistic and has served to pacify rather than address the fundamental issues of a racist system. The text suggests that affirmative action should be part of a broader set of strategies that also tackle class issues and structural economic changes. The author argues for a multi-faceted approach to fighting racism that includes legal reforms, educational funding changes, and job creation programs, rather than solely relying on affirmative action or new dialogues about race relations. The perspective is that while affirmative action is necessary, it is insufficient on its own and must be part of a larger, class-conscious effort to combat racism and economic inequality."	0.03461	affirmative action	txt/421333085.xml.txt	3
2	neutral	The author's perspective on affirmative action is not explicitly stated in the summary provided. The text discusses the rise of Latino politicians and the Republican Party's past anti-affirmative action campaigns, but the author's personal stance on affirmative action is not directly addressed. The mention of Rod Pacheco's support for Proposition 209 indicates an acknowledgment of differing views within the Latino political community, but without a clear indication of the author's own perspective on affirmative action, it is not possible to categorize the author's stance.	"Summary:
The text highlights the rise of Latino politicians in California politics, emphasizing the election of Cruz Bustamante as the first Latino Assembly speaker and later lieutenant governor, Antonio Villaraigosa as his successor and potential L.A. mayor candidate, and Rod Pacheco, the first Latino Republican leader in the Assembly. The piece notes the growing number of Latino legislators and the Republican Party's need to appeal to Latino voters following anti-affirmative action and anti-illegal immigration campaigns led by former Governor Pete Wilson. Pacheco is presented as a centrist and a potential statewide candidate, with a background as a successful prosecutor and views aligning with Republican values on crime, taxes, regulation, and education. However, he is cautious about being used as a Latino recruiter for the GOP and stresses the importance of the party's efforts to reach out to Latino voters. Despite the Republican minority in the legislature, Pacheco is determined to be assertive and engage in bipartisan cooperation when necessary.

Author's Perspective on Affirmative Action:
The author presents a perspective that is critical of the Republican Party's past stance on affirmative action, as embodied by Pete Wilson's ""fiery crusades"" against it. The article mentions that Rod Pacheco supported Proposition 209, which aimed to end state racial preferences, aligning with the Republican position on affirmative action. However, the author does not delve deeply into Pacheco's personal views on affirmative action beyond this policy stance. The focus is more on the Republican Party's need to distance itself from past positions that have alienated Latino voters and on Pacheco's potential to help bridge that gap, given his moderate stances on other issues."	0.02874	affirmative action	txt/421424365.xml.txt	3
3	somewhat_in_favor	The author's perspective on affirmative action is not the main focus of the text but is mentioned in a positive light within the context of discussing Jim Brulte's political strategies. The author seems to approve of Brulte's efforts to diversify the Republican Party by financially supporting the campaigns of Republican women and minorities. This suggests that the author views affirmative action as a pragmatic and strategic tool for political revitalization and inclusivity. However, since the text is primarily about the state of the Republican Party and Brulte's leadership rather than an in-depth discussion on affirmative action, it is difficult to categorize the author's stance as strongly in favor or against. The brief but positive mention of Brulte's affirmative action efforts indicates that the author is at least somewhat in favor of such initiatives.	"Summary:
The text discusses the state of the Republican Party in California, highlighting its lack of strong candidates for key political positions. It points out that the GOP does not hold the governorship, U.S. Senate seats, or the majority of statewide partisan offices. Two Republican statewide officials are mentioned: Insurance Commissioner Chuck Quackenbush, who is embroiled in a scandal, and Secretary of State Bill Jones, who has alienated GOP donors by switching his support from George W. Bush to John McCain.

The focus then shifts to Jim Brulte, the new state Senate minority leader, who is characterized as politically astute, articulate, and respected across party lines. Brulte's political career is briefly recounted, including his early involvement with Ronald Reagan's campaign and his rise to leadership positions in the California legislature. Despite setbacks, such as being denied the Assembly speakership, Brulte has become a key figure in the party.

Brulte is described as someone who seeks political conquest and legislative compromise rather than ideological battles. He avoids divisive issues like abortion and gun control, and instead focuses on uniting topics like school accountability and transportation planning. He has also invested in diversifying the party by funding the campaigns of Republican women and minorities.

The author notes Brulte's optimism about the GOP's future in California and his success in improving the party's financial health. Brulte is also recognized as an important ally of George W. Bush in the state. The text concludes with praise for Brulte from a strategist of the Democratic governor, suggesting that Brulte's rise could potentially lead to a gubernatorial bid, although it is deemed unlikely.

Author's Perspective on Affirmative Action:
The author presents Brulte's approach to affirmative action within the context of his strategy to revive the Republican Party in California. Brulte has initiated his own form of affirmative action by financially supporting the campaigns of Republican women and minorities, demonstrating a commitment to diversifying the party's representation. The author's tone suggests approval of Brulte's affirmative action efforts as a pragmatic move to counteract the party's image of intolerance and to focus on issues that have broader appeal. The mention of Brulte's affirmative action program is brief but positive, implying that such initiatives are part of a strategy to make the party more inclusive and competitive in a diverse state like California."	0.03621	affirmative action	txt/421508307.xml.txt	3
2	neutral	The author, James W. Robinson, uses Governor Gray Davis's support for a form of affirmative action at the University of California as part of a broader critique of Davis's governance and political strategy. Robinson's focus is on Davis's deviation from centrist promises, with affirmative action being one of the issues cited as evidence of catering to liberal interest groups. However, the text does not provide a detailed analysis of affirmative action itself; rather, it is mentioned in the context of the author's argument about political leanings. Therefore, it is difficult to categorically define the author's stance on affirmative action as the discussion is more about political alignment than the policy itself.	"Summary:
The text discusses California Governor Gray Davis's decision to sign legislation requiring overtime pay after an eight-hour workday, positioning California as one of only two states with such a regulation. The author, James W. Robinson, criticizes Davis for veering away from his centrist campaign promises and taking a leftward turn by supporting labor interests. Robinson argues that this move, along with appointments favoring union, environmental, and trial lawyer groups, reveals Davis's true political leanings despite his moderate image. The author also mentions Davis's support for a form of affirmative action at the University of California and his opposition to NAFTA, suggesting these actions conflict with his pledge to govern from the center. Robinson acknowledges that while Davis is not an extreme liberal, the influence of union leaders, trial lawyers, and regulatory expansionists is significant in his administration.

Author's Perspective on Affirmative Action:
The author, James W. Robinson, indicates that Governor Gray Davis has orchestrated the reinstitution of a form of affirmative action at the University of California. Robinson presents this action as another example of Davis catering to his liberal allies rather than maintaining a centrist approach as promised. The mention of affirmative action is used to support the author's broader argument that Davis's administration is influenced by left-leaning interest groups and that his governance deviates from his centrist campaign image. The author's perspective suggests skepticism about affirmative action as part of a critique of Davis's overall political strategy, rather than a specific stance against the policy itself."	0.02662	affirmative action	txt/421525331.xml.txt	3
3	somewhat_in_favor	The author initially supported affirmative action, as they themselves benefited from it, but they are open to re-evaluating its fairness and necessity through the lens of their son's experience and argument. The author seems to move towards a position that favors a more nuanced approach that considers socio-economic status and individual circumstances over race alone. They support the idea of rewarding hard work and effort, especially for those who succeed despite adversity, and appreciate targeted programs that help underprivileged students. The author's stance is not against affirmative action entirely but suggests a reformulated approach that is more equitable and responsive to current social dynamics.	"Summary:
The text is a personal reflection by a parent reacting to their son Miguel's high school essay, which challenges the necessity and fairness of affirmative action. The parent, who once advocated for affirmative action and benefited from it during their time at UC Berkeley, initially feels outraged at Miguel's stance. Miguel, identifying as a Latino in a predominantly Caucasian school, argues that while he could benefit from affirmative action, he believes it should be abolished, labeling it unfair, outdated, and a form of reverse racism.

The parent grapples with Miguel's argument and their own beliefs, recognizing that Miguel's privileged upbringing with educated, bilingual parents and ample resources at home doesn't align with the historical target group for affirmative action. The parent acknowledges the ongoing disparities and suggests a more targeted approach to help students from underprivileged backgrounds, highlighting a new plan that broadens UC eligibility to the top 4% of students from all high schools, which could benefit underrepresented areas.

After a discussion with the parent, Miguel refines his position, suggesting that equal opportunity should be provided to all who work hard, regardless of their race or background. The parent feels a sense of pride in Miguel's revised perspective.

Author's Perspective on Affirmative Action:
The author, while initially defensive of affirmative action, comes to understand their son's perspective and recognizes the complexities of the issue. They seem to support a more nuanced approach to addressing educational disparities, one that considers socio-economic status and individual circumstances rather than race alone. The author appreciates the efforts of programs that provide support and resources to students from disadvantaged backgrounds, such as the UC Irvine outreach program mentioned in the text.

The author believes in acknowledging and rewarding students who achieve despite adversity, suggesting that success in the face of challenges should be a factor in university admissions. This reflects a shift from a strictly race-based policy to one that is ""reality-based,"" considering the broader context of a student's life and the obstacles they may have overcome.

Ultimately, the author appears to advocate for a form of affirmative action that is equitable and responsive to the current social landscape, ensuring that opportunities are accessible to those who truly need them while still promoting a meritocratic principle of rewarding hard work and effort."	0.0332	affirmative action	txt/421552708.xml.txt	3
4	strongly_in_favor	The author, Halford H. Fairchild, criticizes the use of standardized tests like the SAT in university admissions, suggesting that they perpetuate racial and economic inequalities. His perspective is that these tests do not accurately measure a student's potential for success and instead reflect privileges that correlate with race and wealth. Fairchild's criticism of the SAT and advocacy for admissions criteria that focus on a broader set of qualities indicate that he is likely in favor of affirmative action. His concern with addressing systemic inequalities and expanding access to higher education for underrepresented minorities aligns with the goals of affirmative action, suggesting that he supports such measures to create equal opportunities.	"Summary:
Halford H. Fairchild, a professor at Pitzer College, criticizes the use of the SAT as a measure of merit in university admissions, arguing that it perpetuates racial and economic inequalities. He contends that the SAT fails to capture the most important predictors of student success, such as motivation and effort, and instead reflects privileges that are often aligned with race and wealth. Fairchild suggests that standardized tests, including the SAT II and professional exams like the MCAT, LSAT, and GRE, cannot accurately assess merit due to the varied educational experiences of students. He also points out that the underrepresentation of minorities in higher education is exacerbated by these testing practices. Fairchild advocates for admissions criteria that focus on qualities like critical thinking and intercultural awareness and for reallocating resources to expand access to higher education rather than excluding students through biased testing.

Author's Perspective on Affirmative Action:
The author, Halford H. Fairchild, appears to support affirmative action as a means to address the systemic inequalities present in the education system. He criticizes the SAT for being an inherently racist tool that maintains the status quo of racial and economic privilege. Fairchild views the SAT as a proxy for racial and economic advantages that benefit predominantly wealthy white students, and he suggests that the test's usage contradicts the goals of affirmative action, which is to provide equal opportunities for historically marginalized groups. He implies that affirmative action is necessary to counteract the discrimination and biases present in standardized testing and the broader educational system. Fairchild calls for admissions procedures that are fair and allow for the demonstration of students' drive and determination, aligning with the principles of affirmative action to create a more level playing field for all students."	0.02899	affirmative action	txt/421591042.xml.txt	3
3	somewhat_in_favor	The author reflects on the history of African Americans in the Republican Party and mentions the civil rights activists like Art Fletcher who worked to increase opportunities for minorities. The mention of Fletcher's work with the Philadelphia Plan, which aimed to increase job opportunities for minorities and women and is considered a precursor to affirmative action, indicates a positive view towards such efforts. The author's respect for the legacy of civil rights activists within the Republican Party, who advocated for equal opportunities, suggests they are in favor of affirmative action.	"Summary:
The author, who grew up in a black Republican family, reflects on the experience and evolution of African Americans within the Republican Party. They recount a personal anecdote of their father, a delegate to the 1964 GOP convention, and his unwavering loyalty to the party despite its stance on civil rights at the time. The author notes a shift in the motivations of black Republicans from the era of civil rights activists like Art Fletcher, who worked toward increasing opportunities for minorities, to contemporary times where some seem to seek attention or take advantage of less competition within the party. The author, once a Republican themselves, eventually changed political affiliations after realizing that the values and direction of the party no longer aligned with their own.

Author's Perspective on Affirmative Action:
The author appears to view affirmative action positively, as they highlight Art Fletcher's work with the Philadelphia Plan, which was a precursor to affirmative action efforts and aimed to increase job opportunities for minorities and women. This plan is described as part of a legacy built by civil rights activists within the Republican Party, suggesting the author respects and values the efforts to create equal opportunities for historically disadvantaged groups."	0.022330000000000003	affirmative action	txt/421600586.xml.txt	3
3	somewhat_in_favor	The author, Felicia Clark, expresses concern that the new multiethnic categories introduced by the census may undermine the effectiveness of affirmative action by complicating the monitoring and implementation of such programs. She believes that the division of ethnic groups into numerous categories may dilute their political power and hinder efforts to address historical racial injustices. Her critical view of the census's approach to multiethnicity, and the suggestion that it serves conservative agendas, indicates that she sees affirmative action as a necessary tool that is being threatened by these changes. However, she does not explicitly state her personal stance on affirmative action itself, but rather focuses on the impact that census categorization has on its implementation. Her suggestion to use socioeconomic factors for analysis hints at a nuanced view of how to address inequality.	"Summary:
Felicia Clark, an educator with the Compton Unified School District, criticizes the 2000 U.S. Census for introducing 57 multiethnic categories, which she views as a means to dilute the political power of ethnic communities and serve conservative agendas. Clark argues that such categorization complicates the monitoring and implementation of affirmative action and other race-based programs. She suggests that the census's approach to multiethnicity, particularly the lumping together of various European ancestries into a single ""white"" category, unfairly advantages lighter-skinned multiethnic Americans by creating a large, unified voting bloc, while darker-skinned multiethnic Americans are fragmented into numerous categories. Clark questions the intent and utility of these categories, especially given her own mixed heritage, and proposes that socioeconomic factors might be more relevant for modern political and economic analysis than race. She urges ethnic groups to continue identifying with traditional race categories until the government clarifies the need for the new ones.

Author's Perspective on Affirmative Action:
The author, Felicia Clark, seems to have a critical perspective on how affirmative action is affected by the new census categories. She implies that affirmative action and similar race-based programs are undermined by the confusing and potentially invalid data resulting from these categories. Clark believes that the inability to clearly define and monitor race with the new multiethnic categories makes it difficult to implement affirmative action effectively. The author's concern is that the political power of ethnic communities, which could be supported by affirmative action, is being weakened by the division and confusion sown by the census's approach to multiethnic categorization. She views this as a step backward in the effort to rectify historical racial injustices, suggesting that the new census categories are a disguised form of racism rather than a genuine attempt at promoting multicultural acceptance."	0.02667	affirmative action	txt/421609713.xml.txt	3
0	strongly_against	The author, Edwin A. Locke, expresses a clear criticism of affirmative action policies, particularly in the context of university admissions. He is concerned that the move away from objective measurements like SAT scores and grades toward more subjective criteria is a veiled attempt to reintroduce race into the admissions process, which he views as unfair and detrimental to the concept of meritocracy. Locke's argument indicates a belief that these policies undermine academic standards and objectivity in favor of a politicized and potentially manipulable system. His stance against the use of subjective criteria and the potential for hidden agendas in admissions decisions suggests a strong opposition to affirmative action as it is being implemented.	"Summary:
The University of California Board of Regents has introduced new admissions policies that place less emphasis on academic qualifications and consider other factors like athletic prowess and overcoming poverty. Although the Board insists these changes are not for promoting race-based admissions, the author argues that the true intention is to remove fairness and objectivity from the admissions process. The SAT and grades, historically significant in admissions due to their predictive value and objectivity, are being sidelined. The author suggests that the new subjective criteria will allow for hidden agendas and will likely be politicized, with race subtly re-introduced as a factor. They note that the new criteria will make it harder for students to challenge admissions decisions in court and believe that the changes undermine academic merit in favor of egalitarianism, ultimately harming both students and universities.

Author's Perspective on Affirmative Action:
The author, Edwin A. Locke, is clearly critical of affirmative action policies. He views the University of California's new admissions guidelines as a covert attempt to reintroduce race as a factor in admissions, despite the state law prohibiting such measures. Locke believes that the emphasis on subjective criteria over objective measures like the SAT and grades is a means to promote an agenda that undermines the concepts of fairness, meritocracy, and academic competence. He argues that these changes are driven by an egalitarian ideology that cannot accept that some individuals are more academically qualified than others. Locke contends that this approach will be detrimental to both deserving students and the integrity of the universities. His perspective is that admissions should be based on objective academic achievements rather than subjective factors that can be manipulated to fit particular ideologies or agendas."	0.02642	affirmative action	txt/421647247.xml.txt	3
2	neutral	The author does not explicitly state their stance on affirmative action within the provided summary. The focus of the text is on the tenure of Chief Justice William H. Rehnquist and his influence on the Supreme Court. While the author criticizes Rehnquist's approach and his lack of clear principles, which could affect rulings on affirmative action, there is no direct indication of the author's personal view on affirmative action itself. The author's concern for consistency, transparency, and the commitment to equality and fairness could suggest a leaning towards supporting affirmative action, but this is speculative and not explicitly stated in the text. Therefore, the author's stance on affirmative action cannot be conclusively determined from the provided summary.	"Summary:
The text discusses the role and influence of various Chief Justices of the U.S. Supreme Court, with a focus on William H. Rehnquist's tenure. John Marshall established judicial review, while Earl Warren implemented constitutional principles for racial equality and defendants' rights. Rehnquist aimed to reshape the court with his conservative views, emphasizing states' rights and limiting federal power. Despite his opposition, he was unable to overturn Roe vs. Wade or the ban on school prayer. He succeeded in narrowing protections for criminal suspects and reducing federal authority. Rehnquist's approach to writing opinions lacked clear guiding principles, making court decisions unpredictable. His most controversial decision was in Bush vs. Gore, which the author criticizes as ""activist."" The text concludes by noting the potential impact of Rehnquist's successor on the court's direction.

Author's Perspective on Affirmative Action:
The author does not directly state their perspective on affirmative action but criticizes Rehnquist for his lack of clear principles in his opinions, which leads to unpredictability in how the court might rule on affirmative action programs. This criticism suggests that the author values consistency and transparency in legal reasoning, particularly in areas as complex and contentious as affirmative action. The mention of Rehnquist's ""bone-deep skepticism about the notion that law should protect private behavior"" and his efforts to narrow protections for racial minorities indicate that the author may view Rehnquist's stance on affirmative action and civil rights as regressive. Additionally, the author's disapproval of the Rehnquist court's handling of equal protection claims in various contexts implies a concern for the court's commitment to equality and fairness, which are central to the debate on affirmative action."	0.031219999999999998	affirmative action	txt/421978637.xml.txt	3
1	somewhat_against	The author, David Gelernter, is critical of affirmative action, presenting it as an outdated policy that Democrats stubbornly cling to despite societal changes. He implies that affirmative action may no longer be necessary and criticizes Democrats for not reevaluating long-standing policies. His perspective indicates a belief that affirmative action is part of a resistance to progress, which aligns with his broader critique of the Democratic Party's approach to social issues.	"Summary:
Yale professor David Gelernter criticizes Democratic Senator Charles Schumer for his claims about the ""hard, hard right"" of the Republican Party wanting to revert to earlier times. Gelernter argues that the roles of the Democratic and Republican parties have switched, with Republicans now being the progressives and Democrats clinging to the past. He accuses Democrats of obstructing progress, such as filibustering judicial nominees, resisting educational vouchers, and opposing changes to the United Nations and Social Security. Gelernter also contends that Democrats are against democracy, preferring judicial over popular decisions on issues like gay marriage. He criticizes the Democrats' adherence to affirmative action and suggests that the political landscape appears confusing only if one fails to recognize this ""Big Switch.""

Author's Perspective on Affirmative Action:
The author, David Gelernter, holds a critical view of affirmative action. He questions whether racism, sexism, and classism are still valid explanations for every societal issue and implies that affirmative action may have outlived its usefulness after 30 years of implementation. Gelernter presents the Democrats' unwavering support for affirmative action as an example of their resistance to change and their reluctance to reassess policies that have been in place for decades. His perspective suggests that he believes affirmative action is part of a stagnant approach by Democrats, who, in his view, are resistant to progress and innovation in addressing social issues."	0.02459	affirmative action	txt/421987509.xml.txt	3
