coder_id	stance3	origin	coder_quality	filename	date	source	author	author_normalized	keywords	title	word_count	relevant	year
5d89c4dd68f9d60001a21500	0	prolific B	TRUE	txt/419426239.xml.txt	2001-02-21	Chicago Tribune	Kathleen Parker, Tribune Media Services	Parker, Kathleen	Judges & magistrates,Speeches	THOMAS' INSPIRING COURAGE	603	FALSE	2001
5d89c4dd68f9d60001a21500	0.75	prolific B	TRUE	txt/1761271674.xml.txt	2016-01-31	The Washington Post	Harold O Levy	Levy, Harold O	College admissions,Low income groups,Admissions policies,College students	Ease the poverty penalty in college admissions	772	TRUE	2016
5d89c4dd68f9d60001a21500	0	prolific B	TRUE	txt/2230209410.xml.txt	2002-11-24	New York Times	NA	NA	Antitrust,Federalism,Attorneys,Supreme Court decisions,Law,Judges & magistrates	Editorial Observer; Hell Hath No Fury Like a Conservative Who Is Victorious	851	FALSE	2002
5fdb6ef5b34a6f6b2634b566	0.75	prolific B	FALSE	txt/432317583.xml.txt	2003-02-19	New York Times	Sara Rimer	Rimer, Sara	Higher education,Curricula,Books,Humanities	Justifying a Liberal Arts Education in Difficult Times	1042	TRUE	2003
5fdb6ef5b34a6f6b2634b566	0.75	prolific B	FALSE	txt/2236765173.xml.txt	1997-09-07	New York Times	NA	NA	Supreme Court decisions,Admissions policies,Multiculturalism & pluralism,Racial discrimination,Race,Employment,Recruitment,Affirmative action,Judicial appointments	How to Save Affirmative Action	802	TRUE	1997
5fdb6ef5b34a6f6b2634b566	0	prolific B	FALSE	txt/2761519572.xml.txt	2023-01-07	New York Times	Nancy Gertner	Gertner, Nancy	Desegregation,Arbitration,Court hearings & proceedings,Law schools,Sex crimes,Murders & murder attempts,Civil rights,Trials,State court decisions,Judiciary,Judges & magistrates	What Went Unsaid in the Chief Justice’s Report on the Judiciary	1062	TRUE	2023
5fdb6ef5b34a6f6b2634b566	0.75	prolific B	FALSE	txt/2212953270.xml.txt	2014-11-01	New York Times	NA	NA	Computer engineering,Students,Classrooms,African Americans,Women	They Call Me Doctor Berry	814	TRUE	2014
5fdb6ef5b34a6f6b2634b566	0.75	prolific B	FALSE	txt/421552708.xml.txt	1999-04-20	Los Angeles Times	AGUSTIN GURZA	Gurza, Agustin	Affirmative action,Minority & ethnic groups,College admissions	A Father-Son Discussion on Affirmative Action	756	TRUE	1999
5fdb6ef5b34a6f6b2634b566	0	prolific B	FALSE	txt/2730261179.xml.txt	2022-10-31	New York Times	Vanessa Mobley	Mobley, Vanessa	Higher education,State elections,Multiculturalism & pluralism,Race,College campuses,Affirmative action	Opinion Today: Three ways of looking at affirmative action	897	TRUE	2022
5fdb6ef5b34a6f6b2634b566	-0.75	prolific B	FALSE	txt/420294538.xml.txt	2005-08-10	Chicago Tribune	Clarence Page	Page, Clarence	Fatalities,Publishing industry,Black history	'Indispensable' ; Johnson advised that the secret to success was to make yourself indispensable. He did and he was.	762	TRUE	2005
5fdb6ef5b34a6f6b2634b566	0.75	prolific B	FALSE	txt/421591042.xml.txt	2001-02-26	Los Angeles Times	HALFORD H. FAIRCHILD	Fairchild, Halford H	College admissions,Education policy,Entrance examinations	Commentary; SAT's 'Halo Effect' Casts a Long Shadow	758	TRUE	2001
5fdb6ef5b34a6f6b2634b566	NA	prolific B	FALSE	txt/419989695.xml.txt	2003-09-28	Chicago Tribune	John Kass	Kass, John	Indictments,Families & family life,Fraud,Corruption in government -- Chicago Illinois	Duff indictments a story you can sink teeth into	842	FALSE	2003
6574bd9b9b3c601d1c28500f	NA	prolific B	TRUE	txt/752088707.xml.txt	2010-09-23	New York Times	NA	NA	Nominations,Congressional committees,Federal court decisions,Judiciary,Political appointments,Editorials -- Judiciary	An Extreme Judicial Blockade	424	FALSE	2010
6574bd9b9b3c601d1c28500f	0.75	prolific B	TRUE	txt/434126284.xml.txt	2009-07-26	New York Times	Helene Cooper	Cooper, Helene	Admissions policies,Minority & ethnic groups,Colleges & universities,Black college students,Affirmative action	Meet The New Elite, Not Like The Old	1292	TRUE	2009
6574bd9b9b3c601d1c28500f	NA	prolific B	TRUE	txt/2424705741.xml.txt	2020-07-19	Los Angeles Times	Daniel S. Lucks	Lucks, Daniel S	Nominations,African Americans,Race relations,Law enforcement,Racism,Political parties,Voting Rights Act,Political campaigns,Middle class,States rights,Murders & murder attempts,Civil rights movements,White supremacy	Trump, true Reagan Republican; Reagan perfected the use of racist dog-whistle language	1037	TRUE	2020
6574bd9b9b3c601d1c28500f	0.75	prolific B	TRUE	txt/2837300226.xml.txt	2023-07-15	Los Angeles Times	Ibert Schultz	Schultz, Ibert	Enrollments,Bans,College admissions,Black students,Success,Affirmative action,School districts,Extracurricular activities	Opinion: Now that affirmative action is banned, the way to level the field is one Black student at a time	830	TRUE	2023
6574bd9b9b3c601d1c28500f	NA	prolific B	TRUE	txt/1878508466.xml.txt	2017-03-19	Los Angeles Times	NA	NA	Supreme Court decisions,Hearings & confirmations,Same sex marriage,Federal court decisions,Gays & lesbians,Editorials	What to ask Judge Gorsuch; Look beyond politics and his resume. Make him talk seriously about his judicial philosophy.	1008	FALSE	2017
6574bd9b9b3c601d1c28500f	-0.75	prolific B	TRUE	txt/398288078.xml.txt	1991-11-11	Wall Street Journal	Lynch, Frederick R	Lynch, Frederick R	Men,Government employees,Affirmative action,Hiring,Working class,Annual reports,Employment discrimination,Public sector,Racism,Minority & ethnic groups,Community colleges,Anger,Reverse discrimination,Multiculturalism & pluralism,Race,Baby boomers,Civil rights,Males,Political advertising,White people	Tales from an Oppressed Class	1516	TRUE	1991
6574bd9b9b3c601d1c28500f	-0.75	prolific B	TRUE	txt/2238130344.xml.txt	1996-01-05	New York Times	NA	NA	Political conventions,Candidates,Political parties	G.O.P. Dropout's Party History Is Wrong	255	FALSE	1996
6574bd9b9b3c601d1c28500f	0	prolific B	TRUE	txt/432415722.xml.txt	2003-06-29	New York Times	STEVEN A. HOLMES and GREG WINTER	NA	Affirmative action,Supreme Court decisions,Race relations,School finance,Socioeconomic factors	Fixing the Race Gap in 25 Years or Less	1619	TRUE	2003
6574bd9b9b3c601d1c28500f	NA	prolific B	TRUE	txt/408321836.xml.txt	1997-02-24	The Washington Post	Richard Harwood	Harwood, Richard	COMMUNITY GROUPS & CHARITIES,TAXES,Interest groups,Political power,News media,Media coverage,Foundations,Nonprofit organizations	The Power Ignored by the Press	1053	FALSE	1997
5c037f464c14cf00019d379f	0	prolific B	FALSE	txt/420549304.xml.txt	2007-04-15	Chicago Tribune	NA	NA	Political correctness,Social conditions & trends,College students,Editorials -- Political correctness	Courtesy of Don Imus	446	TRUE	2007
5c037f464c14cf00019d379f	0	prolific B	FALSE	txt/759996654.xml.txt	2010-10-27	The Washington Post	Kathleen Parker	Parker, Kathleen	Hearings & confirmations,Apologies,Sexual harassment	High-tech lynching, redux	735	FALSE	2010
5c037f464c14cf00019d379f	NA	prolific B	FALSE	txt/2234177127.xml.txt	1999-11-09	New York Times	NA	NA	Nominations,Capital punishment,Stabbings,Trials,Court hearings & proceedings,Convictions,Murders & murder attempts,State court decisions	Abroad at Home; Hypocrites in Power	676	FALSE	1999
5c037f464c14cf00019d379f	NA	prolific B	FALSE	txt/427163446.xml.txt	1989-04-03	New York Times	SAFIRE, WILLIAM	SAFIRE, WILLIAM	UNITED STATES POLITICS AND GOVERNMENT	ESSAY; Sununu's 'Different Template'	778	FALSE	1989
5c037f464c14cf00019d379f	0.75	prolific B	FALSE	txt/2414754878.xml.txt	2020-06-19	New York Times	Linda Greenhouse	Greenhouse, Linda	Presidents,National security,Voting rights,Federal court decisions,Administrative law,State court decisions	Roberts to Trump: Don’t Take the Supreme Court for Granted	1372	FALSE	2020
5c037f464c14cf00019d379f	0.75	prolific B	FALSE	txt/433917131.xml.txt	2008-08-06	New York Times	Maureen Dowd	Dowd, Maureen	Political campaigns,Presidential elections	McCain's Green-Eyed Monster	776	FALSE	2008
5c037f464c14cf00019d379f	NA	prolific B	FALSE	txt/408366163.xml.txt	1998-03-30	The Washington Post	Fred Hiatt	Hiatt, Fred	Foreign policy,Trade barriers,Human rights	Foreign Affairs in Annapolis	912	FALSE	1998
5c037f464c14cf00019d379f	0.75	prolific B	FALSE	txt/421591042.xml.txt	2001-02-26	Los Angeles Times	HALFORD H. FAIRCHILD	Fairchild, Halford H	College admissions,Education policy,Entrance examinations	Commentary; SAT's 'Halo Effect' Casts a Long Shadow	758	TRUE	2001
5c037f464c14cf00019d379f	0.75	prolific B	FALSE	txt/431879654.xml.txt	2001-09-09	New York Times	Felicia R. Lee	Lee, Felicia R	Image,Community relations,Dental care,Public private partnerships	Polishing Columbia's Bad-Neighbor Image	710	FALSE	2001
659c08d2e6e913c0e383da68	-0.75	prolific B	TRUE	txt/2509403436.xml.txt	2021-04-07	Wall Street Journal	Devon Westhill	Westhill, Devon	Racial discrimination,Race,Experiments,Mothers,Low income groups,State court decisions,Sex discrimination,Basic income	Marin County's Discriminatory 'Universal Basic Income'; Only 'mothers of color' will be eligible for payments of $1,000 a month.	480	TRUE	2021
659c08d2e6e913c0e383da68	0.75	prolific B	TRUE	txt/2237777942.xml.txt	1996-04-07	New York Times	NA	NA	Admissions policies,Affirmative action	Keep Affirmative Action	98	TRUE	1996
659c08d2e6e913c0e383da68	0	prolific B	TRUE	txt/2730261179.xml.txt	2022-10-31	New York Times	Vanessa Mobley	Mobley, Vanessa	Higher education,State elections,Multiculturalism & pluralism,Race,College campuses,Affirmative action	Opinion Today: Three ways of looking at affirmative action	897	TRUE	2022
659c08d2e6e913c0e383da68	NA	prolific B	TRUE	txt/421978637.xml.txt	2005-02-27	Los Angeles Times	NA	NA	Cancer,Federal state relations,Editorials -- Rehnquist, William H	Rehnquist's Mixed Legacy	892	FALSE	2005
659c08d2e6e913c0e383da68	NA	prolific B	TRUE	txt/427163446.xml.txt	1989-04-03	New York Times	SAFIRE, WILLIAM	SAFIRE, WILLIAM	UNITED STATES POLITICS AND GOVERNMENT	ESSAY; Sununu's 'Different Template'	778	FALSE	1989
659c08d2e6e913c0e383da68	0	prolific B	TRUE	txt/420558694.xml.txt	2007-04-13	Chicago Tribune	Ed Hinton	Hinton, Ed	Automobile racing	3-2-1! An F1 career blasts off	699	FALSE	2007
659c08d2e6e913c0e383da68	-0.75	prolific B	TRUE	txt/1774364135.xml.txt	2016-03-20	Los Angeles Times	Jon A. Shields	Shields, Jon A	Admissions policies,Students,Affirmative action,Studies,Social sciences,Politics,Multiculturalism & pluralism,Political parties,Conservatism	Affirmative action for conservatives?	974	TRUE	2016
659c08d2e6e913c0e383da68	0.75	prolific B	TRUE	txt/2761519572.xml.txt	2023-01-07	New York Times	Nancy Gertner	Gertner, Nancy	Desegregation,Arbitration,Court hearings & proceedings,Law schools,Sex crimes,Murders & murder attempts,Civil rights,Trials,State court decisions,Judiciary,Judges & magistrates	What Went Unsaid in the Chief Justice’s Report on the Judiciary	1062	TRUE	2023
659c08d2e6e913c0e383da68	0	prolific B	TRUE	txt/2635873593.xml.txt	2022-03-06	New York Times	Linda Greenhouse	Greenhouse, Linda	Nominations,Presidents,Multiculturalism & pluralism,Race,Federal court decisions,Secondary schools,State court decisions,School boards,Affirmative action	Judge Jackson Could Change the Court	2519	TRUE	2022
60ff0fc89dd6346ad1246ef7	-0.75	prolific B	TRUE	txt/398612922.xml.txt	1996-11-12	Wall Street Journal	Jenkins, Holman W Jr	Jenkins, Holman W Jr	Racial discrimination,Petroleum industry,Business ethics	Business world: If you hear the forbidden word, everybody get real stupid	1142	TRUE	1996
60ff0fc89dd6346ad1246ef7	-0.75	prolific B	TRUE	txt/399070959.xml.txt	2008-10-17	Wall Street Journal	Jason L. Riley	Riley, Jason L	Presidential elections,African Americans,Progress,Poverty,Success,Politics,Low income groups,Skills	WEEKEND JOURNAL; Taste -- de gustibus: What Obama Can't Change: The Lives of Blacks	896	TRUE	2008
60ff0fc89dd6346ad1246ef7	0	prolific B	TRUE	txt/408345293.xml.txt	1997-11-07	The Washington Post	William Raspberry	Raspberry, William	Affirmative action,Racial discrimination,Minority & ethnic groups,College admissions	Affirmative Action: We Know Better	739	TRUE	1997
60ff0fc89dd6346ad1246ef7	NA	prolific B	TRUE	txt/422316037.xml.txt	2009-07-17	Los Angeles Times	Anonymous	Anonymous	Legislation,Judges & magistrates,Decision making,Constitutional law,Hearings & confirmations	SOTOMAYOR CONFIRMATION HEARING / REACTIONS; 'Mastered the art of saying a lot while saying very little'	623	FALSE	2009
60ff0fc89dd6346ad1246ef7	0.75	prolific B	TRUE	txt/1761271674.xml.txt	2016-01-31	The Washington Post	Harold O Levy	Levy, Harold O	College admissions,Low income groups,Admissions policies,College students	Ease the poverty penalty in college admissions	772	TRUE	2016
60ff0fc89dd6346ad1246ef7	NA	prolific B	TRUE	txt/398788879.xml.txt	2001-08-16	Wall Street Journal	By Lionel Shriver	NA	Minority & ethnic violence,Peace negotiations,State government,Terrorism,Military reserves,Peace,Presidents,State police,Criminal investigations,Hispanic Americans	Stranger Than Fiction	1122	TRUE	2001
60ff0fc89dd6346ad1246ef7	0	prolific B	TRUE	txt/2832643195.xml.txt	2023-07-04	The Washington Post	Kathleen Parker	Parker, Kathleen	Writers,Young adults,Employment,Affirmative action	AI doesn't care about diversity - yet	938	TRUE	2023
60ff0fc89dd6346ad1246ef7	0	prolific B	TRUE	txt/1878508466.xml.txt	2017-03-19	Los Angeles Times	NA	NA	Supreme Court decisions,Hearings & confirmations,Same sex marriage,Federal court decisions,Gays & lesbians,Editorials	What to ask Judge Gorsuch; Look beyond politics and his resume. Make him talk seriously about his judicial philosophy.	1008	FALSE	2017
60ff0fc89dd6346ad1246ef7	0	prolific B	TRUE	txt/430675992.xml.txt	1996-10-16	New York Times	Rich, Frank	Rich, Frank	Presidential elections,Political campaigns,Personality,Debates	To Thine Own Self Be True	698	FALSE	1996
6478e9af7d038af16d294843	0.75	prolific B	TRUE	txt/420549304.xml.txt	2007-04-15	Chicago Tribune	NA	NA	Political correctness,Social conditions & trends,College students,Editorials -- Political correctness	Courtesy of Don Imus	446	TRUE	2007
6478e9af7d038af16d294843	0	prolific B	TRUE	txt/1372854272.xml.txt	2013-07-02	New York Times	Adam Liptak	Liptak, Adam	Supreme Court decisions,Women,Progressivism,Disclosure,Affirmative action,Ideology	Three Justices Bound by Beliefs, Not Just Gender	965	TRUE	2013
6478e9af7d038af16d294843	NA	prolific B	TRUE	txt/1023015447.xml.txt	2012-07-03	Wall Street Journal	William McGurn	McGurn, William	Supreme Court decisions,Conservatism,Credibility,Voting rights,Politics,Judges & magistrates	Main Street: Chief Justice Roberts Taxes Credibility	813	FALSE	2012
6478e9af7d038af16d294843	0.75	prolific B	TRUE	txt/1370789528.xml.txt	2013-01-01	The Washington Post	NA	NA	Federal court decisions,Litigation,Equal rights,Voting Rights Act,African Americans	Supreme Court can tune up the Voting Rights Act (Posted 2013-06-25 02:35:16)	739	TRUE	2013
6478e9af7d038af16d294843	0	prolific B	TRUE	txt/2582284660.xml.txt	2021-10-14	The Washington Post	Megan McArdle	McArdle, Megan	Political campaigns,Journalists,Political activism,Political parties	Democrats cannot afford to cater to only a hyper-educated class. It’s time to pop the bubble.	832	FALSE	2021
6478e9af7d038af16d294843	0.75	prolific B	TRUE	txt/1011079659.xml.txt	2012-05-06	Chicago Tribune	Clarence Page	Page, Clarence	Criminal justice,Jargon	Conservative cliches	713	FALSE	2012
6478e9af7d038af16d294843	0	prolific B	TRUE	txt/421118533.xml.txt	1997-01-20	Los Angeles Times	EARL OFARI HUTCHINSON	HUTCHINSON, EARL OFARI	Civil rights,History	PERSPECTIVE ON MARTIN LUTHER KING JR.; A Visionary With More Than a Dream; Today's fuzzy icon had many practical ideas for improving the lot of blacks, some now taken for granted.	903	TRUE	1997
6478e9af7d038af16d294843	NA	prolific B	TRUE	txt/2230209410.xml.txt	2002-11-24	New York Times	NA	NA	Antitrust,Federalism,Attorneys,Supreme Court decisions,Law,Judges & magistrates	Editorial Observer; Hell Hath No Fury Like a Conservative Who Is Victorious	851	FALSE	2002
6478e9af7d038af16d294843	-0.75	prolific B	TRUE	txt/2154417607.xml.txt	2018-12-12	Wall Street Journal	Jason L. Riley	Riley, Jason L	Minority students,Hispanic Americans,Hispanic students,Black students,Schools,Admissions policies,Race,Affirmative action,Asian people	Racial Preferences Aren't Only an American Problem; Discriminatory programs tend to benefit the well-off instead of the poor. And they never seem to end.	766	TRUE	2018
595bee9282be5500017ad683	0.75	prolific B	TRUE	txt/2832640273.xml.txt	2023-07-03	The Washington Post	Jennifer Rubin	Rubin, Jennifer	Womens health,Term limitations,Democracy,Voting rights,Voters,Debt cancellation,Politics,Judicial reviews,Affirmative action,Student debt	Self-government is worth defending	1145	TRUE	2023
595bee9282be5500017ad683	0	prolific B	TRUE	txt/2582284660.xml.txt	2021-10-14	The Washington Post	Megan McArdle	McArdle, Megan	Political campaigns,Journalists,Political activism,Political parties	Democrats cannot afford to cater to only a hyper-educated class. It’s time to pop the bubble.	832	FALSE	2021
595bee9282be5500017ad683	0	prolific B	TRUE	txt/418239486.xml.txt	1997-02-23	Chicago Tribune	Clarence Page.	Page, Clarence	RELIGION,Race relations,Religion	HOW CHURCHES CAN HEAL OUR RACIAL DIVIDE	721	TRUE	1997
595bee9282be5500017ad683	0	prolific B	TRUE	txt/2100741387.xml.txt	2018-09-08	Los Angeles Times	David G. Savage	Savage, David G	Hearings & confirmations,Same sex marriage,Partisanship,Supreme Court decisions	ANALYSIS; Senate testimony insights; Kavanaugh's Supreme Court hearing shows growing partisanship, but reveals little about his views on the law.	1282	FALSE	2018
595bee9282be5500017ad683	0.75	prolific B	TRUE	txt/398955309.xml.txt	2005-02-24	Wall Street Journal	Joseph Epstein	Epstein, Joseph	Political behavior,Corruption in government -- Chicago Illinois,Municipal government,Writers,Corruption,Political parties,State elections,Mayors,Voter behavior,Local elections	Cross Country: A Tale of Two Daleys	1062	FALSE	2005
595bee9282be5500017ad683	0	prolific B	TRUE	txt/1372854272.xml.txt	2013-07-02	New York Times	Adam Liptak	Liptak, Adam	Supreme Court decisions,Women,Progressivism,Disclosure,Affirmative action,Ideology	Three Justices Bound by Beliefs, Not Just Gender	965	TRUE	2013
595bee9282be5500017ad683	0.75	prolific B	TRUE	txt/2565796466.xml.txt	2021-08-29	Los Angeles Times	NA	NA	Equality,Governors,Democracy,Coronaviruses,Natural resources,COVID-19	Opinion: California's values, not just Gavin Newsom, are on the recall ballot	891	FALSE	2021
595bee9282be5500017ad683	0	prolific B	TRUE	txt/1951409635.xml.txt	2017-10-17	New York Times	Bari A. Williams	Williams, Bari A	Racial identity,Multiculturalism & pluralism,Race,Leadership,Employees,Gender,Shortages,Computer industry,Software industry,Workplace diversity	Diversity Is Not in Your Head	1661	TRUE	2017
595bee9282be5500017ad683	0.75	prolific B	TRUE	txt/420549304.xml.txt	2007-04-15	Chicago Tribune	NA	NA	Political correctness,Social conditions & trends,College students,Editorials -- Political correctness	Courtesy of Don Imus	446	TRUE	2007
650b1963cf394af06984d0b9	0.75	prolific B	TRUE	txt/2236625026.xml.txt	1997-11-24	New York Times	NA	NA	Supreme Court decisions,Race,Civil rights,State court decisions,Affirmative action	Settling on Affirmative Action	253	TRUE	1997
650b1963cf394af06984d0b9	0	prolific B	TRUE	txt/421508307.xml.txt	2000-05-04	Los Angeles Times	George Skelton	Skelton, George	Public officials,Leadership,State government	California and the West; A Standout in an Otherwise Feeble GOP Field	718	FALSE	2000
650b1963cf394af06984d0b9	0	prolific B	TRUE	txt/431493919.xml.txt	2000-07-05	New York Times	Matthew Purdy	Purdy, Matthew	Independence Day,Race relations,Demonstrations & protests,Baptist churches,Multiculturalism & pluralism,White supremacy	A Lesson In Bigotry And Liberty	729	TRUE	2000
650b1963cf394af06984d0b9	-0.75	prolific B	TRUE	txt/419426239.xml.txt	2001-02-21	Chicago Tribune	Kathleen Parker, Tribune Media Services	Parker, Kathleen	Judges & magistrates,Speeches	THOMAS' INSPIRING COURAGE	603	FALSE	2001
650b1963cf394af06984d0b9	0.75	prolific B	TRUE	txt/421600586.xml.txt	2000-11-26	Los Angeles Times	SHARON WOODSON-BRYANT	Woodson-Bryant, Sharon	NA	Valley Perspective; Race and Politics Make for Complicated Loyalties, Choices	651	NA	2000
650b1963cf394af06984d0b9	0	prolific B	TRUE	txt/419989695.xml.txt	2003-09-28	Chicago Tribune	John Kass	Kass, John	Indictments,Families & family life,Fraud,Corruption in government -- Chicago Illinois	Duff indictments a story you can sink teeth into	842	FALSE	2003
650b1963cf394af06984d0b9	0.75	prolific B	TRUE	txt/1987023512.xml.txt	2018-01-13	New York Times	IBRAM X. KENDI	KENDI, IBRAM X	American history,Equality,Presidents,Racism,Race,Minority & ethnic groups,Society,White supremacy	The Heartbeat of Racism Is Denial	1209	TRUE	2018
650b1963cf394af06984d0b9	0	prolific B	TRUE	txt/408321836.xml.txt	1997-02-24	The Washington Post	Richard Harwood	Harwood, Richard	COMMUNITY GROUPS & CHARITIES,TAXES,Interest groups,Political power,News media,Media coverage,Foundations,Nonprofit organizations	The Power Ignored by the Press	1053	FALSE	1997
650b1963cf394af06984d0b9	0	prolific B	TRUE	txt/431879654.xml.txt	2001-09-09	New York Times	Felicia R. Lee	Lee, Felicia R	Image,Community relations,Dental care,Public private partnerships	Polishing Columbia's Bad-Neighbor Image	710	FALSE	2001
62926b2bba027005e0a84475	-0.75	prolific B	FALSE	txt/408345293.xml.txt	1997-11-07	The Washington Post	William Raspberry	Raspberry, William	Affirmative action,Racial discrimination,Minority & ethnic groups,College admissions	Affirmative Action: We Know Better	739	TRUE	1997
62926b2bba027005e0a84475	0.75	prolific B	FALSE	txt/2237777942.xml.txt	1996-04-07	New York Times	NA	NA	Admissions policies,Affirmative action	Keep Affirmative Action	98	TRUE	1996
62926b2bba027005e0a84475	0	prolific B	FALSE	txt/2212953270.xml.txt	2014-11-01	New York Times	NA	NA	Computer engineering,Students,Classrooms,African Americans,Women	They Call Me Doctor Berry	814	TRUE	2014
62926b2bba027005e0a84475	-0.75	prolific B	FALSE	txt/2582284660.xml.txt	2021-10-14	The Washington Post	Megan McArdle	McArdle, Megan	Political campaigns,Journalists,Political activism,Political parties	Democrats cannot afford to cater to only a hyper-educated class. It’s time to pop the bubble.	832	FALSE	2021
62926b2bba027005e0a84475	0	prolific B	FALSE	txt/398955309.xml.txt	2005-02-24	Wall Street Journal	Joseph Epstein	Epstein, Joseph	Political behavior,Corruption in government -- Chicago Illinois,Municipal government,Writers,Corruption,Political parties,State elections,Mayors,Voter behavior,Local elections	Cross Country: A Tale of Two Daleys	1062	FALSE	2005
62926b2bba027005e0a84475	0.75	prolific B	FALSE	txt/1987023512.xml.txt	2018-01-13	New York Times	IBRAM X. KENDI	KENDI, IBRAM X	American history,Equality,Presidents,Racism,Race,Minority & ethnic groups,Society,White supremacy	The Heartbeat of Racism Is Denial	1209	TRUE	2018
62926b2bba027005e0a84475	0	prolific B	FALSE	txt/900173941.xml.txt	2011-10-22	New York Times	Joe Nocera	Nocera, Joe	Nominations,Activists,Hearings & confirmations	The Ugliness Started With Bork	794	FALSE	2011
62926b2bba027005e0a84475	0	prolific B	FALSE	txt/1716194235.xml.txt	2015-09-25	Los Angeles Times	Erwin Chemerinsky	Chemerinsky, Erwin	Colleges & universities,Hate speech,College campuses,Antisemitism	UC: free speech vs. hate speech	712	TRUE	2015
62926b2bba027005e0a84475	0	prolific B	FALSE	txt/2065768718.xml.txt	2018-07-08	New York Times	David Leonhardt	Leonhardt, David	Conservatism,Nominations,Hearings & confirmations,Abortion,Political parties	This Is No Time for Liberal Despair	844	FALSE	2018
656386041faf6ea76e9ad688	0	prolific B	TRUE	txt/1023015447.xml.txt	2012-07-03	Wall Street Journal	William McGurn	McGurn, William	Supreme Court decisions,Conservatism,Credibility,Voting rights,Politics,Judges & magistrates	Main Street: Chief Justice Roberts Taxes Credibility	813	FALSE	2012
656386041faf6ea76e9ad688	0	prolific B	TRUE	txt/398612922.xml.txt	1996-11-12	Wall Street Journal	Jenkins, Holman W Jr	Jenkins, Holman W Jr	Racial discrimination,Petroleum industry,Business ethics	Business world: If you hear the forbidden word, everybody get real stupid	1142	TRUE	1996
656386041faf6ea76e9ad688	0	prolific B	TRUE	txt/432317583.xml.txt	2003-02-19	New York Times	Sara Rimer	Rimer, Sara	Higher education,Curricula,Books,Humanities	Justifying a Liberal Arts Education in Difficult Times	1042	TRUE	2003
656386041faf6ea76e9ad688	0	prolific B	TRUE	txt/1548604795.xml.txt	2014-01-01	The Washington Post	NA	NA	Colleges & universities,Admissions policies,Supreme Court decisions,Federal court decisions,Litigation,Affirmative action	U.T. Austin's affirmative action program is a careful effort to ensure diversity (Posted 2014-07-28 00:15:53)	546	TRUE	2014
656386041faf6ea76e9ad688	0.75	prolific B	TRUE	txt/420558694.xml.txt	2007-04-13	Chicago Tribune	Ed Hinton	Hinton, Ed	Automobile racing	3-2-1! An F1 career blasts off	699	FALSE	2007
656386041faf6ea76e9ad688	0	prolific B	TRUE	txt/408649107.xml.txt	2000-08-26	The Washington Post	Colbert I. King	King, Colbert I	Political campaigns,Cabinet,Presidential elections	Voters Deserve to Know	1032	FALSE	2000
656386041faf6ea76e9ad688	0	prolific B	TRUE	txt/2100741387.xml.txt	2018-09-08	Los Angeles Times	David G. Savage	Savage, David G	Hearings & confirmations,Same sex marriage,Partisanship,Supreme Court decisions	ANALYSIS; Senate testimony insights; Kavanaugh's Supreme Court hearing shows growing partisanship, but reveals little about his views on the law.	1282	FALSE	2018
656386041faf6ea76e9ad688	-0.75	prolific B	TRUE	txt/307918907.xml.txt	1995-09-22	The Washington Post	Richard Cohen	Cohen, Richard	NA	`Goals' vs. `Quotas' at The Post	758	NA	1995
656386041faf6ea76e9ad688	-0.75	prolific B	TRUE	txt/2154417607.xml.txt	2018-12-12	Wall Street Journal	Jason L. Riley	Riley, Jason L	Minority students,Hispanic Americans,Hispanic students,Black students,Schools,Admissions policies,Race,Affirmative action,Asian people	Racial Preferences Aren't Only an American Problem; Discriminatory programs tend to benefit the well-off instead of the poor. And they never seem to end.	766	TRUE	2018
65a19f3684065b3606fbaa13	-0.75	prolific B	TRUE	txt/408366163.xml.txt	1998-03-30	The Washington Post	Fred Hiatt	Hiatt, Fred	Foreign policy,Trade barriers,Human rights	Foreign Affairs in Annapolis	912	FALSE	1998
65a19f3684065b3606fbaa13	0	prolific B	TRUE	txt/409707034.xml.txt	2004-11-28	The Washington Post	George F. Will	Will, George F	Colleges & universities,Studies,Liberalism,College professors	Academia, Stuck To the Left	729	TRUE	2004
65a19f3684065b3606fbaa13	0.75	prolific B	TRUE	txt/398881739.xml.txt	2002-10-21	Wall Street Journal	By Russ Smith	NA	State elections -- Maryland,Polls & surveys,State elections,Governors,Candidates,Congressional elections,Political advertising,Voter behavior,Affirmative action	The Incredible Shrinking Kennedy	1004	TRUE	2002
65a19f3684065b3606fbaa13	NA	prolific B	TRUE	txt/419118450.xml.txt	2000-01-03	Chicago Tribune	Steve Chapman	Chapman, Steve	Web sites,Presidential elections,Internet,Online information services	FINDING MR. RIGHT AT THE POLLS	831	FALSE	2000
65a19f3684065b3606fbaa13	0	prolific B	TRUE	txt/409076441.xml.txt	2001-04-16	The Washington Post	Al Kamen	Kamen, Al	Politics,Standards,Federal regulation,Arsenic,Drinking water	The Take on the Arsenic Flap	647	FALSE	2001
65a19f3684065b3606fbaa13	0	prolific B	TRUE	txt/418468478.xml.txt	1997-09-30	Chicago Tribune	Richard Estrada. The Dallas Morning News.	NA	Minority & ethnic groups,Affirmative action,Colleges & universities,Academic achievement	TOLERANCE FOR UNEASY DISCUSSIONS	709	TRUE	1997
